id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31200155,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,231937958,Mady,,Historisch Centrum,51.2204,4.3991,Entire home/apt,123,2,11,2023-07-29,0.20,2,289,6,
31201246,Rental unit in Antwerpen · ★4.38 · 1 bedroom · 2 beds · 1 bath,35491133,Karin,,Zuid,51.20778,4.38989,Entire home/apt,68,7,14,2023-02-26,0.24,1,270,1,
31442273,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,113714521,Fred,,Centraal Station,51.21764,4.42054,Entire home/apt,74,2,108,2023-06-27,1.91,1,48,25,
31462463,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 private bath,207326303,Laurie,,Sint-Andries,51.21271,4.39361,Private room,786,1,2,2019-03-10,0.04,2,0,0,
31463408,Rental unit in Antwerpen · ★4.57 · 1 bedroom · 1 bed · 1 bath,207326303,Laurie,,Sint-Andries,51.21258,4.3941,Entire home/apt,786,2,9,2021-02-20,0.16,2,0,0,
31561396,Home in Ekeren  · ★4.75 · 1 bedroom · 1 bed · 1 private bath,136779373,Katrien,,Leugenberg,51.30268,4.41292,Private room,50,2,75,2023-09-08,1.33,1,171,21,
31682997,Rental unit in Antwerpen · ★4.74 · 1 bedroom · 3 beds · 1.5 baths,20209830,Flora,,Stuivenberg,51.22501,4.43094,Entire home/apt,67,3,58,2023-08-27,1.02,1,7,13,
31730627,Rental unit in Antwerpen · ★4.94 · Studio · 1 bed · 1 bath,238020797,Samantha,,Hoboken - Noord,51.1835,4.36644,Entire home/apt,60,6,17,2023-06-27,0.30,1,97,9,
31847853,Townhouse in Antwerpen · ★4.82 · 4 bedrooms · 6 beds · 1 bath,144639881,Andre,,Borgerhout Intra Muros Zuid,51.21597,4.42848,Entire home/apt,210,2,33,2023-09-17,0.65,1,286,16,
31868869,Rental unit in Antwerpen · ★4.76 · 1 bedroom · 1 bed · 1 private bath,63270116,Anne Marie,,Linkeroever,51.23398,4.38446,Private room,50,1,199,2023-08-24,3.62,1,296,31,
31876188,Rental unit in Antwerpen · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,8136924,Roger,,Stadspark,51.20814,4.40976,Private room,39,1,27,2020-03-15,0.48,4,19,0,
31899599,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,8136924,Roger,,Stadspark,51.20647,4.41049,Entire home/apt,55,3,1,2019-01-30,0.02,4,114,0,
31949372,Rental unit in Antwerpen · ★4.39 · 1 bedroom · 1 bed · 1 bath,46342839,Luca,,Brederode,51.20787,4.40249,Entire home/apt,47,2,61,2023-09-11,1.09,1,302,10,
32009201,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 shared bath,8136924,Roger,,Stadspark,51.20823,4.41078,Private room,45,1,1,2019-06-23,0.02,4,19,0,
32106943,Rental unit in Antwerpen · Studio · 1 bed · 1.5 baths,240861587,Mario,,Haringrode,51.20765,4.42108,Entire home/apt,100,1,0,,,1,0,0,
32166521,Rental unit in Antwerpen · ★3.83 · 1 bedroom · 2 beds · 1 private bath,211647104,Jamal,,Stuivenberg,51.22437,4.43833,Private room,30,1,7,2019-10-25,0.13,1,0,0,
32371479,Loft in Antwerpen · 2 bedrooms · 4 beds · 1 bath,228207262,Ann,,Historisch Centrum,51.21924,4.39639,Entire home/apt,99,28,2,2021-11-22,0.04,11,357,0,
32381843,Condo in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,67691317,Damien,,Theaterbuurt-Meir,51.2141138,4.410025699999999,Entire home/apt,96,2,42,2023-09-17,4.10,1,171,42,
32467666,Rental unit in Antwerpen · ★4.08 · 2 bedrooms · 3 beds · 1 bath,110993942,Rev,,Amandus - Atheneum,51.22003,4.42146,Entire home/apt,129,3,13,2022-08-20,0.23,16,317,0,
32468319,Rental unit in Antwerpen · ★4.14 · 1 bedroom · 1 bed · 1 bath,110993942,Rev,,Amandus - Atheneum,51.21925,4.42364,Entire home/apt,100,2,14,2022-11-27,0.25,16,337,2,
32627204,Rental unit in Antwerpen · ★4.84 · 1 bedroom · 2 beds · 1 bath,245298644,Marco,,Deurne Dorp - Gallifort,51.22158,4.46595,Entire home/apt,100,2,19,2023-04-27,0.37,1,80,2,
32693198,Rental unit in Antwerpen · ★4.13 · 1 bedroom · 1 bed · 1 bath,302342894,Tuur,,Borgerhout Intra Muros Zuid,51.21245,4.44082,Entire home/apt,49,1,15,2020-03-15,0.27,1,0,0,
32784417,Rental unit in Antwerpen · ★4.83 · 1 bedroom · 3 beds · 1 private bath,221787959,Inge,,Sint-Andries,51.21377,4.39102,Private room,80,2,82,2023-08-01,1.50,1,142,27,
32812934,Rental unit in Antwerpen · ★4.89 · 4 bedrooms · 3 beds · 1.5 shared baths,246840706,Dana,,Markgrave,51.19963,4.40574,Private room,50,3,9,2023-07-21,0.17,1,30,1,
32841697,Rental unit in Antwerpen · ★4.97 · 1 bedroom · 1 bed · 1 bath,247063811,Gert En Kristof,,Eilandje,51.23444,4.41296,Entire home/apt,86,2,146,2023-09-17,2.67,1,89,30,
32927683,Rental unit in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,247746761,Elke,,Markgrave,51.19623,4.40919,Entire home/apt,94,20,42,2022-11-30,0.77,1,161,3,
32971329,Condo in Antwerpen · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,248149473,Linda,,Historisch Centrum,51.21831,4.39848,Entire home/apt,226,1,91,2023-09-08,1.66,3,121,13,
32977224,Rental unit in Antwerpen · ★4.82 · Studio · 2 beds · 1 bath,149352979,Iris,,Centraal Station,51.21453,4.41728,Entire home/apt,65,30,22,2020-03-19,0.40,2,10,0,
33005678,Aparthotel in Antwerpen · ★4.36 · 1 bedroom · 2 beds · 1 private bath,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21039,4.42708,Hotel room,108,1,22,2023-05-29,0.41,13,177,2,
33005778,Aparthotel in Antwerpen · ★4.20 · 1 bedroom · 2 beds · 1 private bath,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21039,4.42708,Hotel room,130,1,64,2022-12-29,1.19,13,88,1,
33005812,Aparthotel in Antwerpen · 1 bedroom · 1 bed · 1 private bath,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21039,4.42708,Hotel room,141,1,1,2022-07-27,0.07,13,173,0,
33005836,Aparthotel in Antwerpen · 1 bedroom · 2 beds · 1 private bath,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21039,4.42708,Hotel room,152,1,0,,,13,173,0,
33005958,Aparthotel in Antwerpen · ★3.89 · 2 bedrooms · 3 beds · 1 private bath,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21039,4.42708,Hotel room,228,1,9,2023-03-05,0.23,13,175,1,
33033659,Condo in Antwerpen · ★4.87 · 2 bedrooms · 2 beds · 1 bath,248149473,Linda,,Historisch Centrum,51.21835,4.39839,Entire home/apt,146,1,134,2023-09-08,2.44,3,110,34,
33056645,Condo in Antwerpen · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,248149473,Linda,,Historisch Centrum,51.21837,4.39916,Entire home/apt,154,1,92,2023-09-17,1.68,3,123,24,
33059681,Rental unit in Antwerpen · ★4.72 · 1 bedroom · 2 beds · 1 bath,182678477,Sleep Inn,,Theaterbuurt-Meir,51.2141,4.40946,Entire home/apt,137,1,88,2023-06-27,1.60,27,126,3,
33094080,Rental unit in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,182678477,Sleep Inn,,Theaterbuurt-Meir,51.2141,4.40946,Entire home/apt,112,1,59,2022-10-26,1.08,27,170,2,
33114490,Rental unit in Antwerpen · ★4.69 · 1 bedroom · 2 beds · 1 bath,23999584,Lot,,Borgerhout Extra Muros,51.2054,4.44959,Entire home/apt,85,2,54,2023-06-03,0.99,1,86,12,
33192413,Home in Antwerpen · Studio · 1 bed · 0 shared baths,246559280,Hamza,,Markgrave,51.20036,4.39887,Private room,33,1,1,2019-07-21,0.02,1,0,0,
33214606,Rental unit in Antwerpen · 2 bedrooms · 6 beds · 1 bath,228207262,Ann,,Historisch Centrum,51.21999,4.39739,Entire home/apt,99,28,1,2019-12-30,0.02,11,0,0,
33215432,Loft in Antwerpen · 2 bedrooms · 4 beds · 1 bath,228207262,Ann,,Historisch Centrum,51.22075,4.3966,Entire home/apt,99,28,1,2022-10-13,0.09,11,364,1,
33215914,Loft in Antwerpen · 2 bedrooms · 4 beds · 1 bath,228207262,Ann,,Historisch Centrum,51.22103,4.39616,Entire home/apt,99,28,1,2019-07-07,0.02,11,326,0,
33216722,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 bath,4575401,Sofie,,Centraal Station,51.21663,4.41648,Entire home/apt,60,2,7,2021-08-30,0.27,1,0,0,
33382181,Home in Antwerpen · ★4.58 · 1 bedroom · 1 bed · 1.5 shared baths,216164654,Thomas,,Theaterbuurt-Meir,51.21725,4.40084,Private room,56,1,53,2023-08-01,1.16,1,208,4,
33410025,Rental unit in Antwerpen · ★4.63 · 2 bedrooms · 3 beds · 1 bath,110993942,Rev,,Amandus - Atheneum,51.21968,4.42222,Entire home/apt,140,4,30,2023-09-04,0.56,16,324,9,
33520917,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,244484390,Mike,,Historisch Centrum,51.22074,4.40398,Entire home/apt,100,2,3,2019-04-28,0.06,1,0,0,
33537491,Condo in Antwerpen · ★4.85 · 2 bedrooms · 3 beds · 1 bath,208159189,Charly,,Zuid,51.2086,4.38991,Entire home/apt,143,2,75,2023-09-01,1.39,2,0,10,
33599745,Rental unit in Antwerpen · ★4.87 · 1 bedroom · 1 bed · 1 bath,253181527,Paul,,Universiteitsbuurt,51.22154,4.40657,Entire home/apt,91,3,63,2023-09-05,1.21,1,150,16,
33623623,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,195447870,Barbara,,Universiteitsbuurt,51.22583,4.40668,Entire home/apt,79,1,266,2023-09-19,4.91,3,343,100,
33680602,Rental unit in Antwerpen · ★4.33 · 1 bedroom · 1 bed · 1 bath,72841402,Pieter,,Borgerhout Extra Muros,51.21058,4.4482,Entire home/apt,40,7,12,2019-07-08,0.22,2,70,0,
33685110,Rental unit in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1 bath,106146420,Patrick,,Historisch Centrum,51.22167,4.40194,Entire home/apt,87,2,188,2023-09-11,3.47,3,100,60,
33714695,Home in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,210284502,Trix,,Borgerhout Intra Muros Noord,51.22256,4.44301,Private room,35,3,87,2023-09-03,1.62,2,122,43,
33744341,Rental unit in Antwerpen · ★4.56 · 1 bedroom · 2 beds · 1 bath,211790109,Yaya,,Amandus - Atheneum,51.22125,4.41771,Entire home/apt,89,18,125,2023-06-27,2.31,2,352,6,
33864760,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 shared bath,1247494,Fleur,,Theaterbuurt-Meir,51.21124,4.40139,Private room,42,2,2,2019-06-07,0.04,1,0,0,
33905456,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,18964565,Charlotte,,Borgerhout Intra Muros Zuid,51.2129,4.44205,Entire home/apt,60,1,232,2023-08-28,4.31,1,43,83,
33958130,Aparthotel in Antwerpen · ★4.67 · 1 bedroom · 2 beds · 1 private bath,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21039,4.42708,Hotel room,119,1,3,2021-09-05,0.06,13,122,0,
34054200,Rental unit in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,23350766,Johan,,Borgerhout Intra Muros Noord,51.21681,4.43474,Private room,54,1,135,2023-09-03,2.52,2,74,28,
34171142,Rental unit in Antwerpen · ★4.47 · 1 bedroom · 1 bed · 1 bath,85577125,Brenda,,Historisch Centrum,51.22562,4.40196,Entire home/apt,100,1,15,2023-07-30,0.29,2,0,3,
34249814,Rental unit in Antwerpen · ★4.20 · 3 bedrooms · 2 beds · 1 bath,52106350,Jackie,,Centraal Station,51.21765,4.42571,Entire home/apt,160,2,75,2023-08-27,1.44,5,345,14,
34264095,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,162427935,Nalini,,Brederode,51.20632,4.39611,Private room,40,2,5,2019-09-24,0.09,1,0,0,
34309044,Rental unit in Antwerpen · ★4.62 · 1 bedroom · 2 beds · Half-bath,182678477,Sleep Inn,,Theaterbuurt-Meir,51.21302,4.41018,Entire home/apt,90,1,73,2023-01-16,1.38,27,80,7,
34323924,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,48266375,Kristof,,Eilandje,51.23146,4.40251,Private room,72,1,7,2023-07-23,1.07,1,70,7,
34356118,Rental unit in Antwerpen · ★4.81 · Studio · 3 beds · 1 bath,40206364,Eva & Mark,,Historisch Centrum,51.22002,4.40468,Entire home/apt,92,2,198,2023-09-17,3.82,1,220,64,
34621717,Condo in Antwerpen · ★4.92 · 1 bedroom · 2 beds · 1 bath,23540290,Sofie,,Markgrave,51.19875,4.40313,Entire home/apt,89,3,74,2023-09-05,1.43,1,0,18,
34649600,Rental unit in Antwerpen · ★4.41 · Studio · 2 beds · 1 bath,211790109,Yaya,,Amandus - Atheneum,51.22049,4.41961,Entire home/apt,73,20,119,2023-09-01,2.25,2,342,10,
34664955,Rental unit in Antwerpen · ★4.73 · 2 bedrooms · 4 beds · 1 bath,70552738,Michael,,Historisch Centrum,51.2263,4.40269,Entire home/apt,282,1,44,2023-07-29,0.87,1,357,15,
34729342,Rental unit in Antwerpen · ★4.71 · Studio · 1 bed · 1 shared bath,125046836,Dana,,Zuid,51.20595,4.39012,Private room,50,2,49,2022-09-26,0.96,1,272,1,
34769735,Condo in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,218006883,Silvia,,Deurne Noord,51.22753,4.45723,Entire home/apt,80,3,7,2019-11-07,0.13,1,0,0,
34807446,Loft in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1 bath,262422424,Frédérique,,Centraal Station,51.21342,4.4264,Entire home/apt,120,2,24,2023-09-03,0.56,1,0,9,
34851379,Cottage in Antwerpen · ★4.53 · 1 bedroom · 1 bed · 1 bath,257743843,Linde,,Stuivenberg,51.22527,4.42707,Entire home/apt,120,1,16,2023-05-28,0.31,1,171,9,
34879418,Townhouse in Antwerpen · ★4.88 · 1 bedroom · 2 beds · 1 bath,9526330,Hans,,Stuivenberg,51.2189,4.43265,Entire home/apt,59,2,34,2022-09-18,0.65,1,0,0,
34925546,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,8109150,Hila,,Oud - Berchem,51.19702,4.41079,Entire home/apt,100,3,6,2022-04-09,0.13,1,0,0,
35061198,Home in Antwerpen · ★4.92 · 2 bedrooms · 7 beds · 1.5 baths,162124474,Marc,,Historisch Centrum,51.223904,4.399599,Entire home/apt,305,2,147,2023-09-17,2.83,1,329,43,
35063134,Home in Antwerpen · 3 bedrooms · 3 beds · 1 bath,55289516,Bart,,Deurne Zuid West,51.2046,4.46293,Entire home/apt,49,30,1,2019-07-11,0.02,1,164,0,
35063828,Townhouse in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,16832212,Dirk,,Brederode,51.20421,4.39703,Entire home/apt,99,3,1,2022-04-23,0.06,1,83,0,
35086421,Home in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,264298940,Danielle,,Deurne Oost,51.22233,4.47592,Private room,50,1,168,2023-09-17,3.21,1,40,83,
35121718,Place to stay in Antwerpen · ★4.49 · 1 bedroom · 2 beds · 1 bath,15780894,Simon,,Universiteitsbuurt,51.22358,4.40658,Private room,43,1,224,2023-09-03,4.26,10,0,40,
35206126,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,71069353,Murat,,Zuid,51.20738,4.38704,Entire home/apt,220,4,0,,,1,0,0,
35227376,Rental unit in Antwerpen · ★4.83 · 1 bedroom · 2 beds · 1 bath,265233453,Brigitte,,Brederode,51.20621,4.39897,Entire home/apt,50,7,6,2021-01-02,0.12,1,4,0,
35297542,Rental unit in Antwerpen · ★4.95 · 1 bedroom · 2 beds · 1 bath,12228992,Isis,,Zurenborg,51.20645,4.42987,Entire home/apt,95,3,19,2022-08-05,0.37,4,0,0,
35303380,Rental unit in Antwerpen · ★4.84 · 1 bedroom · 2 beds · 1 bath,175212893,Sanaz,,Markgrave,51.19339,4.41147,Entire home/apt,63,2,179,2023-08-27,3.42,2,228,51,
35312060,Rental unit in Antwerpen · ★4.76 · 2 bedrooms · 2 beds · 1 bath,208159189,Charly,,Zuid,51.20699,4.38975,Entire home/apt,89,2,17,2022-03-06,0.33,2,0,0,
35328212,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,181853803,Mao-Ming,,Deurne Zuid West,51.210662841796875,4.462666988372803,Private room,33,30,14,2023-02-19,0.27,4,328,2,
35361130,Rental unit in Antwerpen · ★4.0 · Studio · 1 bed · 1 bath,264997545,Joost,,Eilandje,51.23193,4.41277,Entire home/apt,139,1,7,2022-01-23,0.13,2,0,0,
35366436,Rental unit in Antwerpen · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,90573434,Jef,,Eilandje,51.23421,4.41344,Entire home/apt,90,20,30,2023-05-31,0.58,2,44,5,
35419492,Rental unit in Antwerpen · ★4.93 · 1 bedroom · 1 bed · 1 bath,266567119,Ying,,Historisch Centrum,51.22113,4.40194,Entire home/apt,92,2,302,2023-09-18,5.83,1,267,81,
35507561,Townhouse in Antwerpen · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,22144864,Greet,,Borgerhout Intra Muros Noord,51.21745,4.42986,Entire home/apt,253,2,8,2023-08-27,0.16,2,362,5,
35538073,Condo in Antwerpen · ★4.85 · 1 bedroom · 2 beds · 1 shared bath,151274831,Mario,,Linkeroever,51.21991,4.36321,Private room,40,28,20,2020-09-18,0.39,2,148,0,
35570936,Rental unit in Antwerpen · ★4.12 · 1 bedroom · 8 beds · 1.5 baths,165436938,Luca,,Universiteitsbuurt,51.22035,4.41469,Entire home/apt,56,1,114,2023-05-21,2.19,90,342,21,
35602722,Rental unit in Antwerpen · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,267848896,Dietrich,,Brederode,51.20793,4.39991,Entire home/apt,343,2,43,2023-07-28,0.82,2,170,11,
35633180,Rental unit in Antwerpen · ★4.40 · 1 bedroom · 1 bed · 1 bath,147701563,Jozefien,,Stuivenberg,51.22037,4.42865,Entire home/apt,75,3,5,2019-07-29,0.10,1,0,0,
35635303,Condo in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,132678140,Kim,,Haringrode,51.2012696,4.4134913,Entire home/apt,68,30,7,2023-05-22,1.27,1,151,7,
35736331,Guest suite in Antwerpen · ★4.38 · Studio · 5 beds · 1 bath,127787502,Olena,,Amandus - Atheneum,51.22565,4.41919,Entire home/apt,82,1,8,2023-08-15,0.24,18,205,5,
35764620,Rental unit in Antwerpen · ★4.55 · Studio · 3 beds · 1.5 baths,127787502,Olena,,Amandus - Atheneum,51.22367,4.4195,Entire home/apt,107,1,31,2023-04-17,0.61,18,172,1,
35779920,Rental unit in Antwerpen · ★4.74 · 2 bedrooms · 2 beds · 3 baths,267558707,Adil,,Stadspark,51.21389,4.41343,Entire home/apt,103,1,98,2023-09-02,1.89,1,196,50,
35800771,Rental unit in Antwerpen · ★4.44 · 1 bedroom · 1 bed · 1 bath,138107464,Polina,,Sint-Andries,51.2177,4.39925,Entire home/apt,47,3,10,2021-08-25,0.19,1,0,0,
35967247,Rental unit in Antwerpen · ★4.27 · 2 bedrooms · 4 beds · 1.5 baths,165436938,Luca,,Theaterbuurt-Meir,51.21943,4.40913,Entire home/apt,56,1,184,2023-09-04,3.71,90,325,59,
35968415,Rental unit in Antwerpen · ★4.10 · 2 bedrooms · 4 beds · 1.5 baths,165436938,Luca,,Universiteitsbuurt,51.22025,4.40893,Entire home/apt,56,1,117,2023-09-09,2.29,90,330,12,
35996665,Rental unit in Antwerpen · ★4.22 · 2 bedrooms · 4 beds · 1.5 baths,165436938,Luca,,Theaterbuurt-Meir,51.21967,4.40871,Entire home/apt,56,1,101,2023-09-11,1.96,90,327,28,
36016441,Serviced apartment in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,270964935,Liselore,,Sint-Andries,51.21419,4.40013,Entire home/apt,197,1,25,2022-08-19,0.50,16,344,0,
36020300,Serviced apartment in Antwerp · ★4.79 · 1 bedroom · 1 bed · 1 bath,270964935,Liselore,,Sint-Andries,51.21419,4.40013,Entire home/apt,184,1,24,2023-02-04,0.47,16,344,1,
36029902,Serviced apartment in Antwerp · ★4.79 · 1 bedroom · 1 bed · 1 bath,270964935,Liselore,,Sint-Andries,51.21419,4.40013,Entire home/apt,184,1,52,2023-06-10,1.01,16,339,6,
36031281,Serviced apartment in Antwerp · ★4.81 · 2 bedrooms · 3 beds · 1.5 baths,270964935,Liselore,,Sint-Andries,51.21419,4.40013,Entire home/apt,189,1,42,2023-08-31,0.82,16,342,10,
36068325,Rental unit in Antwerpen · ★4.95 · 2 bedrooms · 2 beds · 2.5 baths,148956742,Sarah,,Eilandje,51.23395,4.41462,Entire home/apt,75,14,20,2020-03-15,0.39,1,0,0,
36086423,Rental unit in Antwerp · ★4.75 · Studio · 2 beds · 1 bath,264997545,Joost,,Historisch Centrum,51.219,4.402,Entire home/apt,139,2,4,2021-08-02,0.08,2,0,0,
36098300,Serviced apartment in Antwerpen · ★4.67 · Studio · 1 bed · 1 bath,270964935,Liselore,,Theaterbuurt-Meir,51.21462,4.40324,Entire home/apt,113,1,55,2023-07-16,1.07,16,351,6,
36099494,Serviced apartment in Antwerp · ★4.68 · 1 bedroom · 2 beds · 1 bath,270964935,Liselore,,Theaterbuurt-Meir,51.21462,4.40324,Entire home/apt,164,1,25,2023-04-23,0.49,16,344,2,
36106533,Townhouse in Antwerpen · ★4.84 · 2 bedrooms · 6 beds · 1.5 baths,271595247,Jean And Karolien,,Borgerhout Intra Muros Noord,51.22138,4.44036,Entire home/apt,75,1,161,2023-09-10,3.18,1,303,40,
36161820,Rental unit in Antwerpen · ★4.93 · Studio · 1 bed · 1 bath,267361556,Alona,,Deurne Noord,51.23163,4.46325,Entire home/apt,69,15,14,2022-11-05,0.28,1,62,2,
36220043,Condo in Antwerpen · ★4.98 · 1 bedroom · 1 bed · 1 bath,208300147,Sjack Gert,,Amandus - Atheneum,51.22066879272461,4.421649932861328,Entire home/apt,71,2,305,2023-09-15,5.94,2,33,65,
36278065,Home in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1 shared bath,232962937,Julie,,Wilrijk Centrum,51.16348,4.38687,Private room,250,1,3,2022-06-06,0.06,3,0,0,
36303786,Serviced apartment in Antwerpen · ★4.72 · 1 bedroom · 2 beds · 1 bath,270964935,Liselore,,Theaterbuurt-Meir,51.21462,4.40324,Entire home/apt,149,1,26,2023-08-20,0.52,16,360,8,
36422080,Place to stay in Antwerpen · ★4.47 · 1 bedroom · 2 beds · 1 private bath,15780894,Simon,,Universiteitsbuurt,51.22302,4.40703,Private room,55,1,296,2023-09-15,5.84,10,24,106,
36464525,Townhouse in Antwerpen · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,274159140,Linda,,Centraal Station,51.21299,4.41895,Private room,70,2,58,2023-05-14,1.14,1,335,12,
36494577,Condo in Antwerpen · ★4.68 · 2 bedrooms · 4 beds · 1 bath,157525654,Michèle,,Harmonie,51.2062,4.40984,Entire home/apt,88,2,102,2023-09-17,2.07,1,351,37,
36503455,Townhouse in Antwerpen · ★4.43 · 1 bedroom · 2 beds · 1.5 baths,14494301,Jan,,Deurne Noord,51.23424,4.44726,Entire home/apt,130,1,84,2023-09-09,1.67,1,344,21,
36519761,Condo in Antwerpen · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,4664027,Zuzanna,,Harmonie,51.2019,4.40623,Private room,39,2,14,2019-09-01,0.27,2,0,0,
36520988,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,4664027,Zuzanna,,Harmonie,51.20227,4.406,Entire home/apt,95,3,23,2023-05-29,0.46,2,0,5,
36595448,Rental unit in Antwerpen · ★4.80 · Studio · 1 bed · 1.5 baths,35684494,Caroline,,Hoboken - Noord,51.1804,4.35916,Private room,50,3,10,2023-05-25,0.28,1,327,3,
36612160,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,16824272,John,,Groenenhoek,51.20428,4.44329,Entire home/apt,40,90,0,,,1,90,0,
36637087,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,1456876,Carmina,,Amandus - Atheneum,51.22033,4.42425,Entire home/apt,95,3,8,2022-04-18,0.16,1,0,0,
36660088,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,27046365,Chiara,,Historisch Centrum,51.21927,4.39782,Entire home/apt,84,2,17,2023-09-18,0.35,1,17,14,
